Month,Cluster_ID,Factors
1964-05-31,3,"[-0.2391711   0.09863914  0.31604869 -0.27034914  0.20094354 -0.06388411
  0.          0.          0.26618313 -0.55782935 -0.0956884   0.2970388
 -0.28664389  0.67098731 -0.1333484   0.11364833 -0.10453737 -0.09034191
 -0.23613771 -1.30618    -0.20306984 -0.14787923  0.         -0.25826196
  0.305289    0.         -1.44933417  0.          0.          0.38134548
 -0.39478519 -0.29249761  0.          0.          0.          0.
  0.85584408  0.         -0.15550916 -0.39773013  1.06506385  0.63071964
 -0.19026151  0.21680931 -0.17021126  0.13580794  0.        ]"
1964-05-31,3,"[ 0.          0.06804684  0.         -0.10582951  0.11906509  0.
  0.          0.         -0.21462123 -0.24799503 -0.11442155 -0.06849868
  0.24028914  0.05442924  0.          0.          0.17572927 -0.07886261
  0.          0.15660684 -0.13580042  0.06447809 -0.10976253 -0.14905505
  0.          0.          0.06491952  0.          0.          0.12295163
 -0.06813126  0.          0.          0.          0.          0.
  0.15830018 -0.07655124 -0.13441612  0.18515349  0.16030344  0.19437191
 -0.12880111  0.20070169  0.13166832  0.          0.        ]"
1964-05-31,1,"[ 0.19208791 -0.64797761 -0.09520588  0.57382089 -0.62002725 -0.458726
  0.          0.          0.07176284  0.67378553  0.05824005 -0.27705044
  0.38569902 -0.25096866 -0.42666321 -0.49806369  0.07736478  0.
  0.14357304 -0.61469996 -0.13935749 -0.417009    0.18609514  0.52811602
 -0.62962379  0.          0.20026163  0.          0.          0.16703129
 -0.42319153  0.37134077  0.          0.          0.          0.
  0.08924379 -0.22360001 -0.19333218 -0.31452291  0.          0.06139672
  0.10978924  0.         -0.18788295 -0.3408642   0.        ]"
1964-05-31,1,"[-0.6882515   0.47993371  0.1426154  -0.74775761  0.62899648 -0.81094805
  0.          0.          0.         -0.70651062 -0.43664802  0.50898207
 -1.17318763  0.25776097  0.25385988  0.54699685 -0.86158814 -0.34695957
 -0.16764951  0.          0.          0.43381259 -0.55050681 -0.7055278
  0.96293801  0.          0.          0.          0.         -0.50960861
  0.34336478  0.38727425  0.          0.          0.          0.
 -0.15213249  0.69625931  0.43481979 -0.13992123 -0.23903021 -0.37814907
 -0.15111315 -0.49583407 -0.42405489  0.80093253  0.        ]"
1964-06-30,1,"[-0.25777019  0.6234392   0.23931979 -0.5703041   0.85890117 -0.11290521
  0.          0.          0.2684005  -0.47310247 -0.17428957  0.35783203
 -0.61163302 -0.08325043 -0.13084125  0.31406444 -0.51522738 -0.22675289
  0.         -0.44083575  0.07673151  0.46255899 -0.74115999 -1.08534187
  0.72843073  0.          0.          0.          0.         -0.44499811
  0.32685016  0.2939692   0.          0.          0.          0.
  0.21796401  0.52966538  0.55607786 -0.76560078  0.22522361 -0.07326902
  0.18170159 -0.19752104  0.34171081  0.60602966  0.        ]"
1964-06-30,3,"[ 0.11267926 -0.19678044  0.07999451  0.27915141 -0.13322764  0.09652779
  0.          0.          0.08606583  0.49384567  0.20411933  0.
  0.16126458 -0.1826853  -0.07715116 -0.17727373 -0.11994146  0.24529096
  0.0507423   0.          0.         -0.12995459  0.08847303  0.17324621
 -0.09436332  0.          0.27455405  0.          0.          0.15998572
 -0.06652108  0.          0.          0.          0.          0.
  0.07892681 -0.21733828 -0.13018832  0.14873419  0.          0.
  0.          0.          0.18382913 -0.20166111  0.        ]"
1964-06-30,1,"[-0.09012565  0.33902887  0.18786002 -0.34458782  0.49317466  0.26802104
  0.          0.          0.35940618 -0.43976738  0.0853371   0.67095478
 -0.87211343  0.11628255  0.38476045  0.45548167  0.          0.
  0.19298357  0.36584392  0.23632909  0.27976129 -0.13272072 -0.12028781
  0.83499073  0.         -0.08829164  0.          0.         -0.14108397
  0.31923508  0.56495333  0.          0.          0.          0.
 -0.06569828  0.33352931  0.35776891 -0.32389385 -0.08517334  0.
  0.24668839 -0.11113626  0.18331451  0.60809149  0.        ]"
1964-06-30,3,"[ 0.82274052 -0.36839647 -0.97772686  0.61185118 -1.32977322  0.9043722
  0.          0.          0.          0.         -0.2387684  -0.89450905
  0.45321771  0.          0.22225244 -0.25351163 -0.193353   -0.31886217
 -0.19503769  0.         -0.59319404 -0.07931496  0.08464482  0.62562617
 -0.99543114  0.         -0.22929703  0.          0.          0.91553186
  0.32216737 -0.59384205  0.          0.          0.          0.
 -0.99023258 -1.18709811 -0.8956676   1.14095463 -1.20987084 -1.41575392
 -0.32263242  0.          0.6383462  -1.19248594  0.        ]"
1964-07-31,0,"[-0.10243088  0.         -0.13740529 -0.09891637 -0.09469348 -0.06416608
  0.          0.          0.05836096 -0.24202915 -0.12585668 -0.18914401
  0.          0.1870262   0.          0.          0.         -0.1310379
 -0.15293723  0.12867888  0.05519852  0.07565931 -0.17887934 -0.05189762
 -0.07164938  3.12905705  0.          0.          0.         -0.32527139
  0.15245077  0.          0.          0.          0.          0.
 -0.3109361   0.          0.         -0.08550571 -0.29822751 -0.33563333
  0.         -0.23085857  0.13515483  0.06428311  0.        ]"
1964-07-31,0,"[ 0.54602412 -0.44616282 -0.59715246  0.07265135 -0.92603553  0.48344376
  0.          0.         -0.36147394 -0.68354415 -0.45729124 -0.63952998
  0.61361343  0.25148475 -0.58880394 -0.70530564 -0.51155006 -0.40270354
 -0.15626349 -0.2823078  -0.41321231 -0.30060315  0.          0.0504912
 -0.9738617  -0.32455513  0.52485868  0.          0.          0.29494486
 -0.15994986 -0.34669476  0.          0.          0.          0.
 -0.05200593 -0.80378755 -0.3788548   0.33054581 -0.12683299 -0.7876611
 -0.56959936  0.50347407  0.62681391 -0.82730838  0.        ]"
1964-07-31,3,"[ 0.05855208 -0.14698838 -0.06785     0.14493253 -0.25544837  0.22850357
  0.          0.          0.          0.12457181  0.11344765 -0.22120232
  0.27243575 -0.20692174 -0.07269066 -0.14011657  0.          0.07794486
  0.27266924  0.16993611  0.15058099 -0.07714495  0.          0.13504035
 -0.23687227 -2.68860966  0.12078164  0.          0.          0.
 -0.10696658  0.          0.          0.          0.          0.
 -0.05777854  0.         -0.05806584  0.05194054 -0.0730169  -0.10375104
  0.26432249 -0.08279061  0.06156133  0.          0.        ]"
1964-07-31,2,"[ 0.16578756 -0.12214358  0.08679186  0.18619133 -0.06228998 -0.20226921
  0.          0.          0.15446632  0.48551553  0.17230226  0.
  0.25847171 -0.14566362  0.         -0.08579139 -0.29232729  0.09375958
  0.05690129  0.15917778  0.0951692  -0.10828293  0.18046182  0.22682711
 -0.09702136  0.30716595  0.          0.          0.          0.20940356
 -0.10033953  0.13139686  0.          0.          0.          0.
  0.15314323 -0.11422065 -0.11940309 -0.13074632  0.23415122  0.37576414
  0.          0.14367334  0.         -0.12800202  0.        ]"
1964-08-31,2,"[-0.2114942   0.59478023  0.         -0.61301776  0.52855367  0.
  0.          0.          0.23959198  0.22969176  0.11123062  0.36213002
 -0.81901241  0.23975369  0.35638412  0.38280835  0.34660096  0.14917665
  0.          0.37034315  0.2362126   0.34104277 -0.32927801 -0.75956576
  0.66027165  0.          0.          0.          0.         -0.35261038
  0.52467317  0.22377458  0.          0.          0.          0.
  0.09536835  0.23540208  0.17365895  0.14427871  0.22996586  0.2450506
 -0.07629406  0.13713578  0.07489733  0.35463311  0.        ]"
1964-08-31,1,"[ 0.25962791 -0.11727373 -0.55467067  0.         -0.52195258  0.08972102
  0.          0.         -0.47505498 -0.31361031 -0.32573786 -0.47821297
  0.3352624   0.44196906  0.12155992  0.          0.33553797 -0.241758
 -0.06375687 -0.15387444 -0.58044407  0.10340971 -0.16205053  0.1918152
 -0.45166099  0.72345183  0.20607772  0.          0.          0.36603561
  0.         -0.44818419  0.          0.          0.          0.
  0.         -0.4739954  -0.46636806 -0.07669493 -0.2217219  -0.35103671
 -0.28084585 -0.17192163  0.24825757 -0.60035095  0.        ]"
1964-08-31,3,"[ 0.15323202 -0.14535389  0.07114109  0.          0.          0.12580256
  0.          0.          0.15413751  0.27266636  0.0782577   0.24551207
 -0.09992509  0.27496339 -0.10950205 -0.27987484  0.6457279   0.21594128
  0.18071863  0.16054496 -0.05260353 -0.2399278   0.17777278  0.
 -0.08630238 -2.76579345  0.4610242   0.          0.          0.63468706
  0.          0.21817944  0.          0.          0.          0.
  0.28269017 -0.5485442  -0.42470747  0.25326366  0.30370062  0.19267308
 -0.46324418  0.48368308  0.11353791 -0.51918774  0.        ]"
1964-08-31,2,"[ 0.          0.          0.          0.05664834  0.          0.0912443
  0.          0.          0.20372619  0.          0.13519397 -0.06477782
  0.         -0.27186737  0.1011705   0.18553998 -0.10728943  0.
  0.42555119  0.23831303  0.1703861   0.10362875  0.          0.32520579
  0.          1.46255832  0.10890577  0.          0.         -0.07823345
 -0.08005817  0.16387735  0.          0.          0.          0.
  0.10586032  0.37012436  0.37942461 -0.15419144  0.21298096 -0.09932063
  0.58795113 -0.12812284  0.10074658  0.42838948  0.        ]"
1964-09-30,3,"[ 0.16322492  0.26312087 -0.26512243 -0.38281748  0.          0.06627444
  0.          0.         -0.14347175 -0.39102433 -0.31801468  0.
 -0.41247795  0.41600438  0.23367609  0.2274388  -0.33092633 -0.27647423
 -0.21245344 -0.07125579 -0.11173185  0.20233895 -0.13476855 -0.24188536
  0.1435909  -1.76866829 -0.68782202  0.          0.         -0.4318723
  0.30296565 -0.16007767  0.          0.          0.          0.
 -0.05884647  0.          0.10688931 -0.35983631 -0.12333358  0.
 -0.15267247  0.07554102  0.33772476  0.05689001  0.        ]"
1964-09-30,1,"[ 0.11398502 -0.14514945  0.09668415  0.15328153 -0.073967   -0.31484652
  0.          0.          0.          0.31639305  0.14805704  0.
  0.         -0.14448617 -0.21409571 -0.13841538  0.12542861  0.1811856
  0.20938543 -0.1240194   0.         -0.13094445  0.          0.
 -0.08521771 -0.51666467  0.08935966  0.          0.          0.
 -0.09547422  0.          0.          0.          0.          0.
 -0.19067958  0.          0.         -0.10295269 -0.19892954 -0.13698342
  0.22601099  0.         -0.07894986  0.          0.        ]"
1964-09-30,0,"[ 0.05174578 -0.1748763  -0.22593652  0.25183773 -0.23652024  0.2848551
  0.          0.          0.16501775 -0.77695715  0.12686129 -0.45555633
  1.00825294  0.         -0.12915279  0.0929594   0.64822985  0.
  0.13435165  0.50815763 -0.66053716  0.2072219  -0.39815753  0.
 -0.21596363  2.05561636  0.28753886  0.          0.         -0.37428585
  0.          0.          0.          0.          0.          0.
  0.35155129  0.          0.         -0.36815686  0.29238329 -0.22621576
  0.44656744  0.26063492  0.30017779  0.          0.        ]"
1964-09-30,1,"[ 0.06871078  0.19529498  0.13710375  0.06147469  0.3002511   0.19757969
  0.          0.          0.1359869  -0.46278782  0.14746631  0.28080313
 -0.36559631 -0.26792998  0.19940022  0.25739072 -0.70897965  0.32549941
  0.24296833  0.55285931  0.4157027   0.08541749  0.18354693  0.
  0.34079769  1.41592133 -0.93724011  0.          0.         -0.30199657
  0.13368974  0.13250793  0.          0.          0.          0.
 -0.28883924  0.32907629  0.43682482 -1.05120967 -0.37983091 -0.17176805
  0.12666848 -0.12452989  0.35283861  0.4063497   0.        ]"
1964-10-31,1,"[-0.0939354  -0.13508634  0.19877889  0.27497344  0.         -0.37366545
  0.          0.          0.          0.18931549  0.17833296  0.22754078
 -0.22751339 -0.25500894 -0.20839091 -0.05267396 -0.26028723  0.
  0.17793091  0.          0.22749767 -0.18561561  0.15872028  0.
  0.101345    2.93326559 -0.21744703  0.          0.          0.
 -0.1929628   0.          0.          0.          0.          0.
  0.21742882  0.23414067  0.08091766  0.          0.3439368   0.43446675
  0.08355373 -0.13005968 -0.18929181  0.15082007  0.        ]"
1964-10-31,3,"[ 0.          0.          0.08861427 -0.06165305  0.08210741  0.05806079
  0.          0.         -0.06481132 -0.23157227  0.15889402  0.
  0.0847612   0.          0.          0.06344008 -0.1376666   0.08362697
 -0.197638   -0.13778458  0.          0.          0.         -0.06390071
  0.         -2.27861481  0.14780377  0.          0.          0.11961431
  0.         -0.06206262  0.          0.          0.          0.
 -0.11808015 -0.07956994 -0.10900622  0.         -0.07721044  0.10244578
  0.          0.          0.15839984 -0.11008657  0.        ]"
1964-10-31,1,"[-0.88113658  0.89859138  0.3874837  -0.76839663  1.17449706  0.10647346
  0.          0.          0.69506613 -0.30752014 -0.81942369  1.48829819
 -2.09261475  0.          0.6488166   1.02722832 -1.3746599  -0.41843418
  0.55881719 -0.27459489  0.66969019  0.75922566 -0.34320447 -0.61524026
  1.7325985  -1.39706283 -1.21883171  0.          0.         -1.42234706
  0.75246529  0.5842351   0.          0.          0.          0.
  0.92665565  1.24978399  0.99213325 -0.46283556  0.89751086  0.06132305
  0.72852434 -0.86744121  0.13929845  1.43361315  0.        ]"
1964-10-31,3,"[ 0.          0.08081432 -0.09706451 -0.09168361  0.         -0.09699206
  0.          0.         -0.17281175  0.1461771  -0.08725147 -0.09320997
  0.06970469  0.18683716  0.          0.          0.08716956 -0.05892974
 -0.0724276   0.          0.          0.06684783 -0.10690002 -0.1936837
  0.          0.56628666 -0.06618999  0.          0.          0.09289815
  0.1083493  -0.16359307  0.          0.          0.          0.
 -0.21148883 -0.17288274 -0.1145547   0.         -0.17009615  0.08523964
 -0.1548748   0.          0.09187603 -0.10145298  0.        ]"
1964-11-30,2,"[ 0.25215071 -0.63878292 -0.15924486  0.53430517 -0.75348433  0.23401104
  0.          0.         -0.27256787  0.33172835 -0.09073975 -0.57593312
  0.95342982 -0.07460518 -0.319676   -0.63009139  0.12960727  0.
 -0.2744759  -0.4307843  -0.28498332 -0.38621982  0.24222933  0.70895799
 -0.95122108  1.3974559   0.32801213  0.          0.          1.04971382
 -0.41540377 -0.30953436  0.          0.          0.          0.
 -0.07972675 -0.58090245 -0.75006057 -0.99245709  0.          0.27630372
 -0.33843187 -0.10853237  0.07658685 -0.77830024  0.        ]"
1964-11-30,2,"[ 0.         -0.23669251  0.11005938  0.32264781 -0.20669056  0.08128927
  0.          0.          0.18788344  0.14201708  0.18251918  0.16313974
  0.1060008  -0.17822931 -0.16770133 -0.21212275  0.12823847  0.22768573
  0.18805168 -0.12531312  0.1315097  -0.17867319  0.11457022  0.19718626
 -0.07094993 -1.51564483  0.          0.          0.          0.27294267
 -0.23012441  0.13646639  0.          0.          0.          0.
  0.         -0.08667082  0.         -0.10337035  0.09549728  0.
  0.16454844  0.         -0.14373035 -0.13166998  0.        ]"
1964-11-30,2,"[ 0.36141823  0.06659692  0.10984176 -0.10305333  0.21277242  0.19715634
  0.          0.          0.14333363 -0.84892405 -0.08743563  0.13645476
 -0.25532425  0.17677915  0.16206481  0.29608227 -0.45705075 -0.12766505
  0.          0.67822886  0.07556465  0.0743793   0.06063671  0.06275327
  0.23301596  2.87009042  0.14343496  0.          0.         -0.10356835
  0.          0.24592953  0.          0.          0.          0.
  0.         -0.12352676  0.06391973  0.          0.          0.
 -0.33147525  0.31251629  0.          0.          0.        ]"
1964-11-30,0,"[ 0.         -0.45899595  0.17833964  0.41549761 -0.20243678 -0.31656083
  0.          0.          0.          0.          0.27805661  0.
  0.38622561  0.05115981 -0.23498005 -0.33695658  0.05104771  0.15213762
  0.1572589   0.          0.         -0.32321417  0.33795435  0.64311743
 -0.31329513  3.6676843   0.          0.          0.          0.22583065
 -0.36982624  0.06768843  0.          0.          0.          0.
  0.06809161  0.         -0.14055751  0.16707586  0.          0.39929906
  0.          0.         -0.4610482  -0.17884258  0.        ]"
1964-12-31,3,"[ 0.16039665 -0.82613005  0.          0.65657882 -0.76449713  0.17832526
  0.          0.          0.          0.08066804  0.25705748 -0.24728197
  0.89922381 -0.1870171  -0.47735967 -0.79422134 -0.14505748  0.20120215
  0.17979423 -0.53870587  0.         -0.53463842  0.40924918  0.96478961
 -0.89105196  0.87962082  0.18895936  0.          0.          0.64484036
 -0.6237559  -0.07550535  0.          0.          0.          0.
  0.45626549 -0.43455229 -0.42347319  0.23895965  0.38858189  0.39372857
 -0.12570744  0.12400785 -0.24385424 -0.55472899  0.        ]"
1964-12-31,1,"[-0.13881895  0.12366343  0.30775988  0.06384555  0.25221568  0.
  0.          0.          0.30714828  0.33555246  0.25446719  0.45267825
 -0.56906297 -0.27014144 -0.05469845  0.09653273  0.07494143  0.39345566
  0.26614344  0.29722207  0.3867211   0.          0.         -0.31860939
  0.41105979 -0.20044685  0.26007556  0.          0.         -0.5476319
  0.1643448   0.27485479  0.          0.          0.          0.
 -0.59615634  0.48772043  0.49862691 -0.17116927 -0.63408298 -0.55208483
  0.24344653 -0.35210775  0.          0.56136682  0.        ]"
1964-12-31,1,"[-0.05062685  0.          0.          0.         -0.09018134 -0.33231323
  0.          0.          0.          0.3357048  -0.18480149 -0.2013298
  0.21804284  0.14614749 -0.11633828  0.          0.09745075  0.07377118
  0.          0.22123331 -0.17381821  0.         -0.11860561  0.
 -0.12548639  0.60608133 -0.21059778  0.          0.          0.05767248
  0.          0.          0.          0.          0.          0.
  0.39039198 -0.18574131 -0.23402818  0.08469185  0.43984244  0.41053687
 -0.19775961 -0.28626534  0.         -0.23767446  0.        ]"
1964-12-31,3,"[ 0.1376264  -0.35894986  0.          0.33392501 -0.31570713 -0.10013184
  0.          0.          0.06326849  0.29991518  0.21685998 -0.12504513
  0.32423668 -0.17203365 -0.30199756 -0.24556774 -0.16916385  0.14154988
  0.2741963   0.          0.11834899 -0.25691415  0.22910088  0.35455653
 -0.31755751 -1.57963206  0.14445388  0.          0.          0.30646127
 -0.28931899  0.          0.          0.          0.          0.
  0.11231298 -0.13597933  0.         -0.0776286   0.21105663  0.33940721
  0.          0.          0.         -0.19328609  0.        ]"
1965-01-31,3,"[-0.29516984  0.46130867  0.31323642 -0.45352479  0.81957813  0.12965278
  0.          0.         -0.12828598 -0.16171587  0.          0.47973007
 -0.39113322  0.26895623  0.22192001  0.34076983 -0.32610528 -0.10568896
  0.15021686  0.14050463  0.07981162  0.3439781  -0.2880662  -0.45536022
  0.6374001  -1.51795646 -0.6767374   0.          0.         -0.64424855
  0.46224817 -0.11901305  0.          0.          0.          0.
 -0.35084882  0.34687813  0.20798676  0.         -0.4225136  -0.52012868
  0.13541928 -0.6479626   0.27493071  0.35081503  0.        ]"
1965-01-31,2,"[-0.20704358 -0.3180823   0.8233855   0.13123962  0.40415131  0.19276434
  0.          0.          0.28840503  0.28009711  0.09397198 -0.3137549
  1.37332237 -0.49234129 -0.47620276 -0.3444427  -0.25207077  0.
 -0.57262725 -0.22932173  0.05939873 -0.42909842  0.45283735  0.38424601
 -0.35302744  3.26549066 -0.15219182  0.          0.          0.15203108
 -0.50300058  0.61710074  0.          0.          0.          0.
 -0.32086878  0.17292694  0.27208132  0.14285969 -0.45545938  0.13232515
  0.38650359  0.12315614 -0.25312421  0.14117065  0.        ]"
1965-01-31,2,"[ 0.          0.          0.          0.          0.13343412  0.
  0.          0.          0.10633801 -0.08451266  0.          0.
  0.          0.          0.          0.          0.21838681  0.06926548
  0.          0.         -0.06568338  0.          0.         -0.05234944
  0.          1.53870759 -0.18281907  0.          0.         -0.16329075
  0.08700911  0.14644309  0.          0.          0.          0.
 -0.25581612  0.          0.06147779  0.20877815 -0.26290428 -0.33429121
  0.         -0.21529509  0.          0.          0.        ]"
1965-01-31,0,"[-0.1083172  -0.30949882  0.19990875  0.30850063  0.         -0.07749439
  0.          0.          0.08381759  0.27761936  0.17926929 -0.10463785
  0.52160982 -0.43015695 -0.3054914  -0.39296633 -0.21635215  0.07844532
  0.43906004  0.25942783  0.30310001 -0.28986278  0.18641638  0.16065227
 -0.35396949 -1.22894539  0.31411194  0.          0.          0.26551447
 -0.32022326  0.17416156  0.          0.          0.          0.
  0.0613345   0.          0.          0.08285995  0.06316374  0.13021446
  0.          0.13729423 -0.22163436  0.          0.        ]"
1965-02-28,3,"[-0.2527195   0.10858044  0.05476629 -0.14077901  0.0518782  -0.07970443
  0.          0.          0.         -0.15686334 -0.12404785  0.17255011
 -0.35239014  0.06603478  0.          0.14909849 -0.22839994 -0.0928757
  0.         -0.41802703 -0.17175347  0.0882316  -0.1450315  -0.31785256
  0.24983678 -2.82663768 -0.20798656  0.          0.         -0.3526065
  0.12637201  0.          0.          0.          0.          0.
 -0.06257612  0.06822409  0.08994997 -0.11076302  0.          0.15484036
  0.12112851 -0.08927457  0.          0.19636158  0.        ]"
1965-02-28,3,"[-0.31458673  0.2294054   0.47439399 -0.1072752   0.96263837 -0.07644624
  0.          0.          0.1593904   0.         -0.10946638  0.49443395
 -0.21445043  0.1923826   0.37152504  0.31807221 -0.17618653 -0.22925809
  0.11185214  0.26627839  0.14884487  0.06511339  0.22982037  0.
  0.44687226  7.71929104 -0.78880811  0.          0.         -0.48941781
  0.12653391  0.12727474  0.          0.          0.          0.
  0.07897747  0.30340169  0.21124285  0.26479989 -0.19107144 -0.11689277
  0.3023347  -0.23039008  0.13320383  0.20496737  0.        ]"
1965-02-28,3,"[-0.38743934  0.36733301  0.70443925 -0.11549342  1.08131036  0.28843242
  0.          0.          0.34244649 -0.41040497  0.49843408  0.8833233
 -0.84372917 -0.29673061  0.25226837  0.62613573 -0.34792813  0.51230272
  0.48752586  0.49354886  0.59564133  0.21060723  0.06639368 -0.26328517
  0.98267172  1.78752793 -0.42546679  0.          0.         -0.90670124
  0.0717629   0.08166748  0.          0.          0.          0.
  0.63296346  0.61730841  0.87313256  0.32897584  0.60548223  0.60856996
  0.46921615 -0.30589286  0.27633036  0.93322975  0.        ]"
